,用户名,用户id,帖子
0,LXW-屋檐边的蓝天白云,3480759615?,"
                    &#xe627;iphone13 10.22京东入的4999双十一直接便宜400不说各种问题，一说有问题要退就说给检测，有什么意义，结果还不是他们自己说了算，首先全屏返回经常点不动，滑屏滑不动，今天直接输入法卡，就是不给退，请问这个问题大吗 LLXW-屋檐边的蓝天白云的微博视频 ​                "
0,善莫烟,5575763133?,"
                    《青海高原风光》作者：李蕴明器材：iPhone地点：青海门源后期：Snapseed&#xe627;摄影手机摄影作品欣赏#摄影##手机摄影# ​                "
0,奶芋糯酥,5943340214?,"
                    &#xe627;山东服装职业学院 盗图发三观不正的言论，蹭热度给你玩明白了，你怎么没死在韩国啊？@Galaxy_fanfan_吴敌风火轮 宝宝发自拍截图视频，用的iPhone手机像素堪比诺基亚，宝贝棒棒哒！ ​                "
0,涵涵w123,7317303313?,"
                    我的小iPhone5S#低像素拍照# ​                "
0,升的升升,7423695856?,"
                    只要陌生拦截一打开，直接源头拦截，收费的永远都是最香，腾讯的那个拦截只能说AI做的可以，实用性还是没有电信这个效果好。#iphone骚扰电话终结者# 2常州 ​                "
0,梨宝包,6622412108?,"
                    &#xe627;iPhone安卓想换苹果，请问一下大家，iphone有快捷打开app的功能吗，比如自定义按键和屏幕边缘手势之类的 ​                "
0,xmww------,6034896328?,"
                    #双十一iPhone14价格新低# 谢谢…什么时候退差价 ​                "
0,笑话啊,5450077288?,"
                    #各平台互卷iPhone14价格跳水多次售罄#我才不信，不要忽悠我！！！！ #双11太卷iPhone14全面跌破官网价# ​                "
0,Cheryl0731,7144957284?,"
                    &#xe627;iPhone 有没有人有这张壁纸呀 ​                "
0,俗人Laity-,5245669927?,"
                    #双十一iPhone14价格新低#我就是个冤大头，快给我退差价 ​                "
0,请与白菜同归于尽,2048344461?,"
                    0点结束iphone O网页链接 阿迪O网页链接 格力空调O网页链接 ​                "
0,另一个世界1205,7607278579?,"
                    &#xe627;iphone13  618买的7月开始用到现在，刚才一看电池🔋已经掉到98了，这正常吗铁汁们还100的咋保持的呀 ​                "
0,别蹭我家网,5522667718?,"
                    #双十一iPhone14价格新低#省了两百块 ​                "
0,新悦家具批发,5555554335?,"
                    &#xe627;iPhone“双十一”管它的哟先薅到一个🍎再说@长安数码君   2遵义·新悦家具批发 ​                "
0,浮梦万物皆虚,6586349093?,"
                    明晚8点，上斗🐠王者荣耀分区观看#2022共创之夜#5分钟即可领取灿若星河击败特效 ​​​​MC人气主播蛋白也会为王者庆生，还会送出一大批礼品葛大爷Gemini也会在直播间抽欧皇，送iPhone 14 Pro、荣耀水晶等等#鱼你相遇七周年# ​                "
0,景融嘉Emma,5632838801?,"
                    19年，黑五在New Hampshire被它的美丽暖白后板惊艳到，没想到当年吐槽的浴霸摄像头，已经是最美的一代。浴霸越来越大，越来越厚，一直到现在简直夸张至极，就像这几年的经济一样。当时买的apple care保护着它换新3次，撑到现在实属不易，看着美丽又老去的它，实在感伤不已。#iphone11 pro# ​  展开全文c                "
0,安阳的风,5464586515?,"
                    #双十一iPhone14价格新低#客户每次说别逼我去12345投诉你啊，我真的好想纠正一下他那是12315 ​                "
0,苹果壁纸分享站,5147928002?,"
                    &#xe627;iphone13 苹果iPhone手机壁纸-海绵宝宝 ​                "
0,0416号小朋友,5823067875?,"
                    #双十一iPhone14价格新低#买12的真的是大怨种啊，这整整贵了1500 ​                "
0,谁能比小鹿可爱呢,2671499050?,"
                    这几天最后悔的事情就是更新了16.1……续航咔咔掉！手欠得很#iphone14 pro max# ​                "
0,薄荷水汽苏炎,2407157343?,"
                    螺蛳粉系列P1-3老板新换的iPhone 13有我十几块P4-10 柳州炒螺蛳粉标杆深巷螺蛳粉我直接光盆 ​                "
0,Krystal2727,3169714452?,"
                    @微博iPhone客户端 #iPhone客户端意见反馈# 版本12.11.1,iPhone12,1,OS13.6,网络WIFI我的微博图片点开之后总是白屏，期盼解决！ ​                "
0,昼不想醒,6658301319?,"
                    &#xe627;iPhone 收 ​                "
0,我衹是睡著了,3967472082?,"
                    &#xe627;iPhone14Pro 各位收到手機的友友！裸機錄影，聲音是否正常？ L我衹是睡著了的微博视频 ​                "
0,柠檬不酸汽水不甜,2514500127?,"
                    #为抢iPhone员工集体周五加班#  妈呀！这广场全是高质量水菌，是十二点前不保价不退差价不及时退款被骂惨了，京东和苹果iPhone一🌸💰起洗gc吗？ ​                "
0,今天超级开心的噢,7548241169?,"
                    呜呜呜呜呜呜呜呜我真的好爱我的男朋友之前知道我手机内存不多答应我年底拿奖金就给我们换手机现在偷偷给我买了本来我是问他有什么东西要买 我拼单还差一些，他说要买就买一个手机壳吧，我有点疑惑，以为是给他自己换的，没想到是给我换的iPhone14还是我喜欢的紫色256G小 ​  展开全文c                "
0,安饺辣,1306744127?,"
                    分享欲太强的朋友快去试试贴贴这个app可以跟朋友分享废话就算了自拍起来还是iphone6s的糊感爱了爱了 ​                "
0,他的白杨树,5092612985?,"
                    #双十一iPhone14价格新低#真恶心，我买不到一个星期 ​                "
0,楚楚不可怜OJBK,5112741585?,"
                    #iphone14新品双11晚8点又降价了# 对，没错，我就是31号晚上第一波的大冤种，我就是被割的韭菜。货还没有拿到，第二波就降价250？？我大抵就是那250吧。求求淘宝以后别搞什么双十一了… 同一个双十一还能出俩价格维权被告知没有价保不能退差价  纯纯被当成大冤种#双十一iphone差价 ​  展开全文c                "
0,小朱又在犯懒呀,5312965679?,"
                    #双十一iPhone14价格新低#啊这 早知道今天不拆了妈的，到了好多天，昨天没抢到Pro今天才把14拆了，多花250，苹果真的恶心 ​                "
0,Hirano_O,6144459885?,"
                    #双十一iPhone14价格新低#还好白天买的晚上看见直接秒退重拍不过🍑你是真狗。 ​                "
0,正井必勝,6683286270?,"
                    #双十一iPhone14价格新低#我的pro还没到 ​                "
0,Forest-Jo,5984668843?,"
                    &#xe627;iPhone14Pro 有31号八点下单的1TB银选手嘛你们有猫了嘛 ​                "
0,躺叔_,5816291165?,"
                    #iphone14##iphone14pro被吐槽信号差#被这个狗手机气死，因为电信卡无服务，前前后后官网换了两次机，电信营业厅补了两次卡，更新到最新系统，又去官方店刷机，没想到结局仍是无服务！插入联通移动卡室内室外都是满格信号。插入电信卡室内就是无服务，室外确实满格信号，所以苹果官方说自己手机没问题 ​  展开全文c                "
0,Doc_LetsGo,5216349505?,"
                    D/Outdone myself了，今年1111居然一分钱没给自己花（100块充值🪜不算），就花了一百来块给我妈买了一些生活用品。比较想买的安卓手机，因为我的iPhone在地铁上的信号简直让我想哭，不过还是忍忍吧😭我现在确实是物欲比较低，唯一舍得花钱的地方估计是去海边度假或者一些文娱活动了😭以前爱刷知 ​  展开全文c                "
0,小黛西今天也要开心鸭,3736002443?,"
                    #双十一iPhone14价格新低#我就是这个250大冤种恶心 ​                "
0,啊卷哒哒,2515943700?,"
                    用了一段时间iPhone 13 Pro max，然后再换回华为mate40rs，还是有挺多感想的 ，华为的中长焦确实很厉害 但是近处对焦不了 ，拍摄体验非常卡（真的非常卡 包括启动相机 点击拍照 经常会没有反应 导致错过一些好的画面 ），根本不能拍视频！又黑又糊，这部分也很难优化 因为是ISP的问题 。感觉这台华为 ​  展开全文c                "
0,名字起好了呢hhh,6477058708?,"
                    #双十一iPhone14价格新低#我可真是谢谢了没错是10.31买贵的大怨种了 ​                "
0,一小块奶油饼干,5471087897?,"
                    &#xe627;iPhone 出11 紫色 128g 京东购买，轻微磕碰，郑州当地可自提 ​                "
0,未成人保护法,7495514482?,"
                    &#xe627;iPhone有没有好心人知道为什么这两个金额不一样用了京东白条会不会有影响 ​                "
0,逆风摆渡人,5624192679?,"
                    隔壁罗老师送的都是iPhone 14pro我的妈呀！一个都不中，广东夫妇的直播间我都8级粉丝灯牌了，毛也没有，蹲烂了啥也没有🈚这个双十一我真的服了。 ​                "
0,早晚栽到你手里,7792475699?,"
                    &#xe627;iPhone14Pro 电流音确实大，像虫子叫一样 L早晚栽到你手里的微博视频 ​                "
0,科技有趣玩,5702631406?,"
                    某东双11手机销量累计榜出来了，前十名基本上被Redmi和iPhone包场了，话说Redmi 9A都已经发布两年多了，还能取得这样的销量我是万万没想到的 ​                "
0,trample失眠553,6533780639?,"
                    #为抢iPhone员工集体周五加班# 妈呀，这么多人一起啊！不是我就想问一下公司的网络情况这么好的么？你们不会卡住么？这么顺畅的话我下次能不能也去蹭一下啊？ ​                "
0,红红火火616,7562777787?,"
                    #双十一iPhone14价格新低#冤种家人们，🐱上买的怎么维权，一定要告诉我，难过死了，不是差二百，真的是同一个双十一，太狗啊😭😫😠 ​                "
0,蓄力穿绒裤,5355828541?,"
                    老天…iphone 4的截图第一届全职only的通知都快十年了啊啊啊啊啊啊啊 ​                "
